ACYP2	NA	131	1222	5.00263
ADA	NA	375	1532	11.4228
ADAD1	NA	0	2255	0
ADAD2	NA	2	2304	0.0405085
ADAL	NA	0	4942	0
ADAM10	NA	1508	5034	13.9793
ADAM11	NA	454	4402	4.81287
ADAM12	NA	8	8937	0.0417731
ADAM15	NA	1547	3424	21.0841
ADAM17	NA	555	3553	7.28948
ADAM18	NA	0	3268	0
ADAM19	NA	732	6529	5.23194
ADAM1A	NA	93	2840	1.52814
ADAM2	NA	0	2671	0
ADAM20	NA	1	2792	0.0167141
ADAM20P1	NA	7	3036	0.107596
ADAM21	NA	18	2664	0.315309
ADAM21P1	NA	5	2049	0.113875
ADAM22	NA	255	9510	1.25129
ADAM23	NA	421	6225	3.15603
ADAM28	NA	1	7648	0.0061017
ADAM29	NA	0	3440	0
ADAM30	NA	0	2992	0
ADAM32	NA	15	2727	0.256688
ADAM33	NA	3	3559	0.0393362
ADAM3A	NA	0	2768	0
ADAM5	NA	0	1705	0
ADAM6	NA	0	1843	0
ADAM7	NA	0	3396	0
ADAM8	NA	132	3301	1.86607
ADAM9	NA	1292	4098	14.7126
ADAMDEC1	NA	0	2438	0
ADAMTS1	NA	2604	4651	26.1272
ADAMTS10	NA	216	4364	2.30976
ADAMTS12	NA	6	4954	0.0565189
ADAMTS13	NA	265	5257	2.35238
ADAMTS14	NA	88	5267	0.779683
ADAMTS15	NA	2	5676	0.0164432
ADAMTS16	NA	0	4974	0
ADAMTS17	NA	9	6331	0.066339
ADAMTS18	NA	1	5913	0.00789207
ADAMTS19	NA	1	5089	0.00916993
ADAMTS19-AS1	NA	0	786	0
ADAMTS2	NA	5	7070	0.0330027
ADAMTS20	NA	0	5733	0
ADAMTS3	NA	79	5822	0.633218
ADAMTS4	NA	1	4332	0.0107723
ADAMTS5	NA	10	9663	0.0482933
ADAMTS6	NA	129	7268	0.828273
ADAMTS7	NA	580	5490	4.93008
ADAMTS7P1	NA	74	9966	0.346505
ADAMTS8	NA	5	3663	0.0636989
ADAMTS9	NA	2	7312	0.0127642
ADAMTS9-AS1	NA	0	3930	0
ADAMTS9-AS2	NA	0	2228	0
ADAMTSL1	NA	0	7996	0
ADAMTSL2	NA	0	4133	0
ADAMTSL3	NA	22	7352	0.139642
ADAMTSL4	NA	3575	4422	37.7273
ADAMTSL4-AS1	NA	35	1036	1.57655
ADAMTSL5	NA	648	2857	10.5843
ADAP1	NA	177	2789	2.96158
ADAP2	NA	73	2749	1.23922
ADAR	NA	5177	7092	34.065
ADARB1	NA	2456	7145	16.0408
ADARB2	NA	0	8426	0
ADARB2-AS1	NA	0	644	0
ADAT1	NA	100	3603	1.29519
ADAT2	NA	349	7493	2.17354
ADAT3	NA	273	1626	7.83503
ADCK1	NA	360	2234	7.52
ADCK2	NA	525	2364	10.3636
ADCK3	NA	527	2924	8.4107
ADCK4	NA	472	2497	8.82109
ADCK5	NA	191	1988	4.48348
ADCY1	NA	16	12931	0.0577413
ADCY10	NA	5	5469	0.0426639
ADCY10P1	NA	34	4569	0.347261
ADCY2	NA	0	6553	0
ADCY3	NA	1221	4396	12.9615
ADCY4	NA	13	3720	0.163079
ADCY5	NA	26	6257	0.193913
ADCY6	NA	1298	6102	9.92662
ADCY7	NA	235	6264	1.75071
ADCY8	NA	4	4101	0.0455165
ADCY9	NA	367	7727	2.21643
ADCYAP1	NA	3	3377	0.0414561
ADCYAP1R1	NA	0	6575	0
ADD1	NA	4636	5017	43.1219
ADD2	NA	66	5943	0.518247
ADD3	NA	1271	4628	12.816
ADD3-AS1	NA	22	1280	0.802068
ADGB	NA	0	5289	0
ADGRA1	NA	4	4277	0.0436435
ADGRA1-AS1	NA	0	470	0
ADGRA2	NA	1781	6034	13.7739
ADGRA3	NA	824	4567	8.41967
ADGRB1	NA	83	5528	0.700662
ADGRB2	NA	1705	5440	14.626
ADGRB3	NA	0	5637	0
ADGRD1	NA	156	5384	1.35213
ADGRE1	NA	3	3244	0.0431558
ADGRE2	NA	96	6467	0.692735
ADGRE3	NA	1	2423	0.0192595
ADGRE4P	NA	18	2732	0.307461
ADGRE5	NA	1306	3492	17.4529
ADGRF1	NA	0	6080	0
ADGRF2	NA	2	5126	0.0182075
ADGRF3	NA	33	5399	0.285233
ADGRF4	NA	4	3162	0.0590333
ADGRF5	NA	0	6022	0
ADGRG1	NA	255	5018	2.37142
