ACOXL	NA	1	2373	0.0170714
ACP1	NA	3226	1882	69.4401
ACP2	NA	709	2316	12.4015
ACP5	NA	4	1810	0.0895256
ACP6	NA	451	1808	10.1052
ACPP	NA	1	3818	0.0106104
ACPT	NA	1	1347	0.0300745
ACR	NA	26	1370	0.768809
ACRBP	NA	5	1886	0.107397
ACRC	NA	74	3178	0.943287
ACRV1	NA	3	1175	0.103431
ACSBG1	NA	23	2980	0.312664
ACSBG2	NA	6	2789	0.0871502
ACSF2	NA	358	2424	5.98296
ACSF3	NA	785	4296	7.40238
ACSL1	NA	398	4743	3.39935
ACSL3	NA	1335	4361	12.4011
ACSL4	NA	84	5335	0.637838
ACSL5	NA	69	3744	0.746585
ACSL6	NA	0	6915	0
ACSM1	NA	2	2051	0.039503
ACSM2A	NA	0	3336	0
ACSM2B	NA	0	2441	0
ACSM3	NA	66	2291	1.16704
ACSM4	NA	0	1743	0
ACSM5	NA	0	2419	0
ACSM6	NA	0	1713	0
ACSS1	NA	3	4020	0.0302316
ACSS2	NA	907	3193	11.5073
ACSS3	NA	0	3033	0
ACTA1	NA	9	1492	0.244365
ACTA2	NA	3162	1851	69.2024
ACTA2-AS1	NA	1330	2043	26.3724
ACTB	NA	114008	1812	2548.84
ACTBL2	NA	1	2794	0.014499
ACTC1	NA	34	3693	0.372963
ACTG1	NA	107159	2105	2062.26
ACTG1P17	NA	21	1652	0.514962
ACTG1P20	NA	359	2652	5.48387
ACTG1P4	NA	19	1983	0.388147
ACTG2	NA	14	1331	0.426104
ACTL10	NA	8	2028	0.159804
ACTL6A	NA	1012	1946	21.067
ACTL6B	NA	8	1531	0.21168
ACTL7A	NA	0	1528	0
ACTL7B	NA	0	1407	0
ACTL8	NA	30	1861	0.653041
ACTL9	NA	0	1434	0
ACTN1	NA	9030	3791	96.4939
ACTN1-AS1	NA	0	599	0
ACTN2	NA	69	5110	0.547008
ACTN3	NA	536	3331	6.51863
ACTN4	NA	6065	3954	62.1384
ACTR10	NA	746	2441	12.3805
ACTR1A	NA	4029	2873	56.8104
ACTR1B	NA	1318	2258	23.646
ACTR2	NA	7106	3937	73.1182
ACTR3	NA	5121	5881	35.2752
ACTR3B	NA	879	2217	16.0616
ACTR3BP2	NA	4	1338	0.121107
ACTR3BP5	NA	3	1645	0.073879
ACTR3C	NA	368	1420	10.4985
ACTR5	NA	338	2479	5.52339
ACTR6	NA	435	2619	6.72852
ACTR8	NA	850	3628	9.49112
ACTRT1	NA	0	1442	0
ACTRT2	NA	0	1422	0
ACTRT3	NA	104	2003	2.10338
ACVR1	NA	297	3112	3.86619
ACVR1B	NA	543	4807	4.57606
ACVR1C	NA	1	9077	0.00446297
ACVR2A	NA	80	5443	0.595412
ACVR2B	NA	776	11373	2.76409
ACVR2B-AS1	NA	25	2517	0.402367
ACVRL1	NA	32	4404	0.294353
ACY1	NA	402	1678	9.7051
ACY3	NA	0	1300	0
ACYP1	NA	233	976	9.67101
ACYP2	NA	153	1222	5.07208
ADA	NA	525	1532	13.8825
ADAD1	NA	0	2255	0
ADAD2	NA	1	2304	0.0175826
ADAL	NA	2	4942	0.0163943
ADAM10	NA	1197	5034	9.63267
ADAM11	NA	701	4402	6.4511
ADAM12	NA	2	8937	0.00906576
ADAM15	NA	904	3424	10.6955
ADAM17	NA	753	3553	8.5855
ADAM18	NA	0	3268	0
ADAM19	NA	12	6529	0.0744561
ADAM1A	NA	80	2840	1.14114
ADAM2	NA	0	2671	0
ADAM20	NA	0	2792	0
ADAM20P1	NA	4	3036	0.0533733
ADAM21	NA	3	2664	0.0456197
ADAM21P1	NA	4	2049	0.0790831
ADAM22	NA	203	9510	0.864732
ADAM23	NA	293	6225	1.90675
ADAM28	NA	3	7648	0.0158906
ADAM29	NA	0	3440	0
ADAM30	NA	0	2992	0
ADAM32	NA	3	2727	0.0445658
ADAM33	NA	2	3559	0.022765
ADAM3A	NA	0	2768	0
ADAM5	NA	0	1705	0
ADAM6	NA	0	1843	0
ADAM7	NA	1	3396	0.0119288
ADAM8	NA	115	3301	1.4113
ADAM9	NA	1986	4098	19.6324
ADAMDEC1	NA	0	2438	0
ADAMTS1	NA	2467	4651	21.4876
ADAMTS10	NA	192	4364	1.78231
ADAMTS12	NA	1	4954	0.0081773
ADAMTS13	NA	184	5257	1.4179
ADAMTS14	NA	7	5267	0.0538394
ADAMTS15	NA	1	5676	0.00713713
ADAMTS16	NA	0	4974	0
ADAMTS17	NA	7	6331	0.0447911
ADAMTS18	NA	1	5913	0.00685106
ADAMTS19	NA	0	5089	0
ADAMTS19-AS1	NA	0	786	0
ADAMTS2	NA	7	7070	0.0401092
ADAMTS20	NA	1	5733	0.00706617
ADAMTS3	NA	349	5822	2.42839
ADAMTS4	NA	13	4332	0.121568
ADAMTS5	NA	0	9663	0
ADAMTS6	NA	57	7268	0.317706
ADAMTS7	NA	833	5490	6.14665
ADAMTS7P1	NA	86	9966	0.349577
ADAMTS8	NA	6	3663	0.066356
ADAMTS9	NA	0	7312	0
ADAMTS9-AS1	NA	0	3930	0
ADAMTS9-AS2	NA	0	2228	0
ADAMTSL1	NA	1	7996	0.00506633
ADAMTSL2	NA	1	4133	0.00980168
ADAMTSL3	NA	26	7352	0.143263
ADAMTSL4	NA	1689	4422	15.4731
ADAMTSL4-AS1	NA	10	1036	0.391026
ADAMTSL5	NA	240	2857	3.40304
ADAP1	NA	156	2789	2.26591
ADAP2	NA	76	2749	1.11997
ADAR	NA	6669	7092	38.0941
ADARB1	NA	2630	7145	14.9114
ADARB2	NA	0	8426	0
ADARB2-AS1	NA	0	644	0
ADAT1	NA	168	3603	1.88891
ADAT2	NA	604	7493	3.26548
ADAT3	NA	483	1626	12.0335
ADCK1	NA	334	2234	6.0566
ADCK2	NA	489	2364	8.37968
ADCK3	NA	1419	2924	19.6594
ADCK4	NA	517	2497	8.3876
ADCK5	NA	141	1988	2.87322
ADCY1	NA	60	12931	0.187968
ADCY10	NA	5	5469	0.0370363
ADCY10P1	NA	36	4569	0.319188
ADCY2	NA	0	6553	0
ADCY3	NA	1614	4396	14.8734
ADCY4	NA	0	3720	0
ADCY5	NA	21	6257	0.135962
ADCY6	NA	984	6102	6.53264
ADCY7	NA	128	6264	0.827797
ADCY8	NA	3	4101	0.0296345
ADCY9	NA	379	7727	1.98698
ADCYAP1	NA	0	3377	0
ADCYAP1R1	NA	3	6575	0.0184838
ADD1	NA	3614	5017	29.1817
ADD2	NA	142	5943	0.96794
ADD3	NA	708	4628	6.19735
ADD3-AS1	NA	11	1280	0.348136
ADGB	NA	0	5289	0
ADGRA1	NA	1	4277	0.00947167
ADGRA1-AS1	NA	0	470	0
ADGRA2	NA	2057	6034	13.81
ADGRA3	NA	1399	4567	12.4095
ADGRB1	NA	263	5528	1.92732
ADGRB2	NA	1683	5440	12.5329
ADGRB3	NA	0	5637	0
ADGRD1	NA	10	5384	0.0752421
ADGRE1	NA	3	3244	0.0374633
ADGRE2	NA	89	6467	0.55751
ADGRE3	NA	2	2423	0.0334382
ADGRE4P	NA	3	2732	0.0444843
ADGRE5	NA	1012	3492	11.7401
ADGRF1	NA	0	6080	0
ADGRF2	NA	0	5126	0
ADGRF3	NA	32	5399	0.240106
ADGRF4	NA	0	3162	0
ADGRF5	NA	0	6022	0
ADGRG1	NA	155	5018	1.25132
ADGRG2	NA	4	4853	0.0333899
ADGRG3	NA	0	2670	0
ADGRG4	NA	0	9931	0
ADGRG5	NA	3	4028	0.0301716
ADGRG6	NA	1217	6961	7.08247
ADGRG7	NA	2	3281	0.0246939
ADGRL1	NA	4442	7857	22.9028
ADGRL2	NA	3	6208	0.0195765
ADGRL3	NA	0	6125	0
ADGRL3-AS1	NA	0	467	0
ADGRL4	NA	2	3619	0.0223876
ADGRV1	NA	3	19333	0.0062862
ADH1A	NA	1	1500	0.0270069
ADH1B	NA	1	2814	0.014396
ADH1C	NA	0	1758	0
ADH4	NA	0	2152	0
ADH5	NA	4952	2651	75.6723
ADH6	NA	2	3006	0.026953
ADH7	NA	0	2397	0
ADHFE1	NA	93	1895	1.98811
ADI1	NA	3581	4616	31.4271
ADIG	NA	0	772	0
ADIPOQ	NA	2	4629	0.0175028
ADIPOQ-AS1	NA	2	3442	0.0235388
ADIPOR1	NA	2487	2423	41.5804
ADIPOR2	NA	2183	3965	22.3037
ADIRF	NA	43	672	2.59218
ADK	NA	825	2439	13.7028
ADM	NA	3085	1590	78.6002
ADM2	NA	8	4273	0.0758443
ADM5	NA	110	2112	2.10991
ADNP	NA	2441	6517	15.1735
ADNP-AS1	NA	24	1031	0.943015
ADNP2	NA	1536	5387	11.5507
ADO	NA	1297	3724	14.109
ADORA1	NA	70	2919	0.971471
ADORA2A	NA	25	2957	0.342495
ADORA2A-AS1	NA	3	3761	0.0323135
ADORA2B	NA	291	1885	6.25385
ADORA3	NA	0	2309	0
ADPGK	NA	1533	2775	22.3792
ADPGK-AS1	NA	30	2730	0.445169
ADPRH	NA	0	3682	0
ADPRHL1	NA	26	2178	0.483594
ADPRHL2	NA	890	1691	21.3212
ADPRM	NA	159	1518	4.24318
ADRA1A	NA	0	3560	0
ADRA1B	NA	478	2254	8.59092
ADRA1D	NA	2	2666	0.0303903
ADRA2A	NA	1	3873	0.0104597
ADRA2B	NA	6	3362	0.0722969
ADRA2C	NA	376	1958	7.77931
ADRB1	NA	26	2862	0.368018
ADRB2	NA	0	2042	0
ADRB3	NA	0	2646	0
ADRBK1	NA	1139	3444	13.3976
ADRBK2	NA	527	9055	2.3577
ADRM1	NA	4870	1480	133.301
ADSL	NA	2788	1563	72.2603
ADSS	NA	1258	2782	18.3185
ADSSL1	NA	60	2078	1.16969
ADTRP	NA	998	1858	21.7596
AEBP1	NA	14	4086	0.138802
AEBP2	NA	969	5807	6.75986
AEN	NA	4688	3116	60.9475
AES	NA	7942	1943	165.586
AFAP1	NA	232	7770	1.20958
AFAP1-AS1	NA	22	6794	0.131179
AFAP1L1	NA	8	4212	0.0769427
AFAP1L2	NA	1	4157	0.00974509
AFF1	NA	179	9709	0.746869
AFF2	NA	3	13887	0.00875142
AFF3	NA	10	8212	0.0493307
AFF4	NA	3001	9580	12.6901
AFG3L1P	NA	512	3903	5.31419
AFG3L2	NA	5679	3209	71.6916
AFM	NA	0	1997	0
AFMID	NA	350	2160	6.56417
AFP	NA	0	2039	0
AFTPH	NA	435	4123	4.27407
AGA	NA	218	2102	4.20136
AGAP1	NA	824	11367	2.93662
AGAP1-IT1	NA	15	664	0.915143
AGAP11	NA	158	3155	2.02873
AGAP2	NA	463	6088	3.08086
AGAP2-AS1	NA	114	1531	3.01645
AGAP3	NA	1698	5606	12.2702
AGAP4	NA	503	2898	7.0313
AGAP5	NA	349	2426	5.82774
AGAP6	NA	520	2772	7.59934
AGAP7P	NA	442	2407	7.43896
AGAP9	NA	316	2387	5.36291
AGBL1	NA	0	3493	0
AGBL1-AS1	NA	0	904	0
AGBL2	NA	10	3593	0.112748
AGBL3	NA	14	3533	0.160528
AGBL4	NA	0	2988	0
AGBL4-IT1	NA	0	514	0
AGBL5	NA	2971	3415	35.2434
AGBL5-AS1	NA	2	407	0.199068
AGER	NA	156	12824	0.492796
AGFG1	NA	1961	8738	9.09141
AGFG2	NA	1461	4811	12.3021
AGGF1	NA	552	4508	4.96045
AGK	NA	899	2925	12.4509
AGL	NA	557	8217	2.74605
AGMAT	NA	23	3154	0.295415
AGMO	NA	0	2475	0
AGO1	NA	791	7478	4.28506
AGO2	NA	590	3500	6.82889
AGO3	NA	312	3645	3.46755
AGO4	NA	340	7060	1.95092
AGPAT1	NA	3588	16442	8.84023
AGPAT2	NA	1358	1548	35.5381
AGPAT3	NA	631	6609	3.86776
AGPAT4	NA	309	7879	1.58874
AGPAT4-IT1	NA	2	1851	0.0437713
AGPAT5	NA	3103	5519	22.7765
AGPAT6	NA	1710	6310	10.9782
AGPAT9	NA	67	2922	0.928882
AGPS	NA	2521	7665	13.3238
AGR2	NA	0	983	0
AGR3	NA	0	750	0
AGRN	NA	5040	7394	27.6132
AGRP	NA	0	764	0
AGT	NA	0	2581	0
AGTPBP1	NA	2532	4539	22.598
AGTR1	NA	0	2571	0
AGTR2	NA	0	2899	0
AGTRAP	NA	1003	1280	31.7436
AGXT	NA	3	1598	0.0760519
AGXT2	NA	0	2406	0
AHCTF1	NA	3460	8631	16.2398
AHCTF1P1	NA	1727	8836	7.91776
AHCY	NA	11527	2538	183.988
AHCYL1	NA	2787	4968	22.7259
AHCYL2	NA	2069	5778	14.506
AHDC1	NA	1842	6358	11.7364
AHI1	NA	757	5898	5.19944
AHNAK	NA	23720	19265	49.8783
AHNAK2	NA	4848	18317	10.722
AHR	NA	2	6247	0.0129695
AHRR	NA	58	5660	0.415124
AHSA1	NA	3500	1400	101.276
AHSA2	NA	800	3031	10.6923
AHSG	NA	1	1573	0.0257536
AHSP	NA	1	506	0.08006
AICDA	NA	0	2794	0
AIDA	NA	2623	3006	35.3488
AIF1	NA	227	9312	0.987526
AIF1L	NA	497	3537	5.69229
AIFM1	NA	2399	3253	29.8753
AIFM2	NA	62	3250	0.772813
AIFM3	NA	64	2528	1.02558
AIG1	NA	307	4731	2.62876
AIM1	NA	3	7542	0.0161139
AIM1L	NA	87	5245	0.671954
AIM2	NA	0	1484	0
AIMP1	NA	1631	3260	20.2676
AIMP2	NA	1958	1219	65.0691
AIP	NA	694	1433	19.6191
AIPL1	NA	0	3594	0
AIRE	NA	7	2299	0.123346
AIRN	NA	0	4374	0
AJAP1	NA	1	3317	0.0122129
AJUBA	NA	353	5198	2.75109
AK1	NA	1155	2266	20.6485
AK2	NA	5856	5771	41.107
AK3	NA	2388	4621	20.9346
AK4	NA	1871	7226	10.4892
AK5	NA	0	4335	0
AK6	NA	1694	1303	52.6665
AK7	NA	19	3300	0.233241
AK8	NA	52	2106	1.00026
AK9	NA	21	7552	0.112648
AKAP1	NA	675	4664	5.86288
AKAP10	NA	634	3941	6.51701
AKAP11	NA	849	9920	3.46706
AKAP12	NA	3747	8789	17.2707
AKAP13	NA	1014	13606	3.01907
AKAP14	NA	4	912	0.177677
AKAP17A	NA	2034	6556	12.5683
AKAP2	NA	2	7098	0.0114146
AKAP3	NA	27	3340	0.327479
AKAP4	NA	0	3005	0
AKAP5	NA	26	6487	0.162366
AKAP6	NA	10	10387	0.039001
AKAP7	NA	42	3461	0.491602
AKAP8	NA	1756	3543	20.0779
AKAP8L	NA	3546	2350	61.1275
AKAP9	NA	779	12463	2.5321
AKIP1	NA	1087	1528	28.8185
AKIRIN1	NA	3725	2726	55.3562
AKIRIN2	NA	1530	1932	32.0812
AKNA	NA	430	7383	2.3594
AKNAD1	NA	0	3248	0
AKR1A1	NA	1259	1580	32.2801
AKR1B1	NA	3501	1398	101.45
AKR1B10	NA	2	1596	0.0507648
AKR1B15	NA	0	1625	0
AKR1C1	NA	6	1379	0.17626
AKR1C2	NA	9	4155	0.087748
AKR1C3	NA	2	1980	0.0409195
AKR1C4	NA	1	1192	0.0339852
AKR1C6P	NA	0	1397	0
AKR1C8P	NA	0	2127	0
AKR1D1	NA	11	2710	0.164433
AKR1E2	NA	55	1709	1.30373
AKR7A2	NA	1468	2619	22.7068
AKR7A2P1	NA	25	1324	0.764923
AKR7A3	NA	120	1241	3.9172
AKR7L	NA	186	2314	3.25623
AKT1	NA	3777	3248	47.1082
AKT1S1	NA	5114	3010	68.8272
AKT2	NA	3381	5300	25.8425
AKT3	NA	925	7341	5.10449
AKTIP	NA	408	2511	6.58232
ALAD	NA	366	3183	4.65812
ALAS1	NA	1557	2452	25.7237
ALAS2	NA	0	2134	0
ALB	NA	10	2247	0.180286
ALCAM	NA	4	6373	0.0254262
ALDH16A1	NA	949	3106	12.3774
ALDH18A1	NA	3569	3463	41.7503
ALDH1A1	NA	1	2369	0.0171002
ALDH1A2	NA	0	3799	0
ALDH1A3	NA	4	3607	0.0449241
ALDH1B1	NA	2799	3070	36.9343
ALDH1L1	NA	0	3514	0
ALDH1L1-AS1	NA	0	437	0
ALDH1L1-AS2	NA	0	2323	0
ALDH1L2	NA	40	7539	0.214937
ALDH2	NA	1058	2060	20.8058
ALDH3A1	NA	0	2256	0
ALDH3A2	NA	1014	3827	10.7336
ALDH3B1	NA	15	2982	0.203774
ALDH3B2	NA	1	2689	0.0150652
ALDH4A1	NA	764	3581	8.64281
ALDH5A1	NA	441	5170	3.45552
ALDH6A1	NA	480	4847	4.01175
ALDH7A1	NA	7889	4936	64.746
ALDH8A1	NA	2	2558	0.0316734
ALDH9A1	NA	2005	2500	32.4893
ALDOA	NA	19704	3223	247.662
ALDOB	NA	0	2426	0
ALDOC	NA	1249	1651	30.6465
ALG1	NA	1288	3934	13.2632
ALG10	NA	112	3127	1.45096
ALG10B	NA	228	10074	0.916851
ALG11	NA	388	2565	6.12788
ALG12	NA	837	2373	14.2887
ALG13	NA	509	7005	2.94358
ALG14	NA	177	1094	6.55423
ALG1L	NA	56	921	2.46317
ALG1L2	NA	122	969	5.10037
ALG1L9P	NA	30	3870	0.314034
ALG2	NA	1195	2989	16.196
ALG3	NA	2126	1833	46.9858
ALG5	NA	975	1213	32.5619
ALG6	NA	294	3371	3.53309
ALG8	NA	1988	1743	46.2046
ALG9	NA	1877	6665	11.4085
ALK	NA	5	6265	0.0323307
ALKBH1	NA	811	2585	12.7094
ALKBH2	NA	1156	1197	39.1228
ALKBH3	NA	404	1569	10.431
ALKBH3-AS1	NA	2	1927	0.042045
ALKBH4	NA	713	2121	13.618
ALKBH5	NA	3675	3433	43.366
ALKBH6	NA	632	1060	24.1533
ALKBH7	NA	688	1331	20.94
ALKBH8	NA	495	4067	4.93057
ALLC	NA	7	1444	0.19638
ALMS1	NA	730	12922	2.28854
ALMS1-IT1	NA	40	1761	0.920167
ALMS1P	NA	3	1592	0.0763386
ALOX12	NA	46	2358	0.790278
ALOX12-AS1	NA	28	651	1.74238
ALOX12B	NA	30	2502	0.485735
ALOX12P2	NA	1	2995	0.013526
ALOX15	NA	5	2684	0.0754663
ALOX15B	NA	7	2715	0.104447
ALOX15P1	NA	0	672	0
ALOX5	NA	1	2561	0.0158182
ALOX5AP	NA	0	1270	0
ALOXE3	NA	271	3454	3.17843
ALPI	NA	0	3274	0
ALPK1	NA	2	5412	0.0149706
ALPK2	NA	2	7300	0.0110987
ALPK3	NA	4	10917	0.014843
ALPL	NA	72	2596	1.12355
ALPP	NA	654	2971	8.91746
ALPPL2	NA	2575	2494	41.826
ALS2	NA	3077	8341	14.9443
ALS2CL	NA	59	5612	0.425893
ALS2CR11	NA	5	7407	0.027346
ALS2CR12	NA	12	2345	0.207302
ALX1	NA	0	1293	0
ALX3	NA	52	1478	1.42526
ALX4	NA	1303	5466	9.65696
ALYREF	NA	13568	1097	501.043
AMACR	NA	535	3352	6.4657
AMBN	NA	2	2002	0.0404699
AMBP	NA	0	1433	0
AMBRA1	NA	1518	5816	10.5734
AMD1	NA	4583	3618	51.3153
AMDHD1	NA	13	2136	0.246552
AMDHD2	NA	963	2283	17.0878
AMELX	NA	0	835	0
AMELY	NA	0	802	0
AMER1	NA	563	8443	2.70133
AMER2	NA	0	10605	0
AMER3	NA	0	6474	0
AMFR	NA	1388	3600	15.619
AMH	NA	248	2018	4.97848
AMHR2	NA	9	1863	0.195702
AMICA1	NA	0	2442	0
AMIGO1	NA	2	2471	0.0327886
AMIGO2	NA	4755	3951	48.7539
AMIGO3	NA	130	2972	1.77199
AMMECR1	NA	397	5907	2.72263
AMMECR1L	NA	1151	4776	9.76286
AMN	NA	4	1557	0.104073
AMN1	NA	188	2406	3.1654
AMOT	NA	1	7386	0.00548475
AMOTL1	NA	93	8999	0.418653
AMOTL2	NA	8456	5238	65.3981
AMPD1	NA	2	2406	0.0336744
AMPD2	NA	2996	4772	25.4336
AMPD3	NA	9	5659	0.0644271
AMPH	NA	0	3426	0
AMT	NA	51	2202	0.93825
AMTN	NA	0	1006	0
AMY1A	NA	14	4046	0.140174
AMY1B	NA	14	3676	0.154283
AMY1C	NA	14	3720	0.152458
AMY2A	NA	13	1679	0.31366
AMY2B	NA	95	2242	1.71654
AMZ1	NA	1	4518	0.00896643
AMZ2	NA	1864	1980	38.137
AMZ2P1	NA	323	3442	3.80152
ANAPC1	NA	3670	7736	19.2183
ANAPC10	NA	585	1953	12.1344
ANAPC11	NA	1274	1613	31.9964
ANAPC13	NA	2909	1842	63.9764
ANAPC15	NA	842	1268	26.9004
ANAPC16	NA	1667	3569	18.9215
ANAPC1P1	NA	38	1771	0.869222
ANAPC2	NA	1245	2700	18.6798
ANAPC4	NA	423	2675	6.40593
ANAPC5	NA	4222	2732	62.6042
ANAPC7	NA	2157	3644	23.9794
ANG	NA	52	1324	1.59104
ANGEL1	NA	903	4111	8.89828
ANGEL2	NA	650	5314	4.95516
