AIP	NA	449	1433	15.5926
AIPL1	NA	0	3594	0
AIRE	NA	0	2299	0
AIRN	NA	1	4374	0.0113773
AJAP1	NA	1	3317	0.0150029
AJUBA	NA	725	5198	6.94099
AK1	NA	1172	2266	25.7387
AK2	NA	3373	5771	29.0861
AK3	NA	2176	4621	23.4338
AK4	NA	2445	7226	16.8384
AK5	NA	1	4335	0.0114797
AK6	NA	1021	1303	38.9943
AK7	NA	15	3300	0.226202
AK8	NA	35	2106	0.827045
AK9	NA	40	7552	0.263583
AKAP1	NA	379	4664	4.0439
AKAP10	NA	476	3941	6.01063
AKAP11	NA	768	9920	3.85274
AKAP12	NA	9608	8789	54.4018
AKAP13	NA	1753	13606	6.41167
AKAP14	NA	3	912	0.163699
AKAP17A	NA	1539	6556	11.6821
AKAP2	NA	46	7098	0.322509
AKAP3	NA	30	3340	0.446986
AKAP4	NA	5	3005	0.0828028
AKAP5	NA	157	6487	1.20441
AKAP6	NA	32	10387	0.153313
AKAP7	NA	41	3461	0.589524
AKAP8	NA	1171	3543	16.4477
AKAP8L	NA	2634	2350	55.7786
AKAP9	NA	694	12463	2.77113
AKIP1	NA	633	1528	20.6158
AKIRIN1	NA	3026	2726	55.2411
AKIRIN2	NA	1356	1932	34.9279
AKNA	NA	468	7383	3.15451
AKNAD1	NA	0	3248	0
AKR1A1	NA	936	1580	29.4807
AKR1B1	NA	3101	1398	110.386
AKR1B10	NA	1	1596	0.0311808
AKR1B15	NA	1	1625	0.0306243
AKR1C1	NA	18	1379	0.649573
AKR1C2	NA	20	4155	0.23954
AKR1C3	NA	43	1980	1.08074
AKR1C4	NA	2	1192	0.0834975
AKR1C6P	NA	1	1397	0.0356224
AKR1C8P	NA	4	2127	0.0935863
AKR1D1	NA	22	2710	0.403992
AKR1E2	NA	31	1709	0.902691
AKR7A2	NA	1319	2619	25.0628
AKR7A2P1	NA	22	1324	0.826902
AKR7A3	NA	81	1241	3.24813
AKR7L	NA	122	2314	2.62371
AKT1	NA	3768	3248	57.7317
AKT1S1	NA	3011	3010	49.781
AKT2	NA	2851	5300	26.7695
AKT3	NA	1185	7341	8.03309
AKTIP	NA	603	2511	11.9506
ALAD	NA	460	3183	7.19185
ALAS1	NA	1141	2452	23.1571
ALAS2	NA	0	2134	0
ALB	NA	4	2247	0.0885883
ALCAM	NA	118	6373	0.92142
ALDH16A1	NA	583	3106	9.34086
ALDH18A1	NA	2934	3463	42.1626
ALDH1A1	NA	1	2369	0.0210065
ALDH1A2	NA	0	3799	0
ALDH1A3	NA	0	3607	0
ALDH1B1	NA	3161	3070	51.2396
ALDH1L1	NA	11	3514	0.15578
ALDH1L1-AS1	NA	1	437	0.113878
ALDH1L1-AS2	NA	0	2323	0
ALDH1L2	NA	33	7539	0.217831
ALDH2	NA	1704	2060	41.1644
ALDH3A1	NA	0	2256	0
ALDH3A2	NA	1025	3827	13.3286
ALDH3B1	NA	50	2982	0.834415
ALDH3B2	NA	3	2689	0.0555201
ALDH4A1	NA	1758	3581	24.4306
ALDH5A1	NA	563	5170	5.41923
ALDH6A1	NA	496	4847	5.09247
ALDH7A1	NA	2520	4936	25.4065
ALDH8A1	NA	5	2558	0.0972723
ALDH9A1	NA	1959	2500	38.9955
ALDOA	NA	12855	3223	198.487
ALDOB	NA	1	2426	0.020513
ALDOC	NA	451	1651	13.5941
ALG1	NA	750	3934	9.48738
ALG10	NA	86	3127	1.36864
ALG10B	NA	160	10074	0.790383
ALG11	NA	274	2565	5.31597
ALG12	NA	637	2373	13.3586
ALG13	NA	363	7005	2.5788
ALG14	NA	201	1094	9.1432
ALG1L	NA	41	921	2.21536
