"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HOMER2",731.402032017019,0.456078830265756,0.162599738274289,2.8049173701399,0.00503294802912154,0.0161791163839149
"POLR2L",5456.59780392274,-0.354243406554028,0.126294246449421,-2.80490534219149,0.00503313583954063,0.0161791163839149
"TUBBP5",488.415473518821,0.508407009841285,0.181272653306435,2.80465365606936,0.0050370672466708,0.0161827517598787
"AWAT1",10.6245682041444,-3.16370480143599,1.12820429250309,-2.80419496934977,0.00504423920175865,0.0162026484120918
"DNAJC5B",24.2947438304302,-2.22056245373222,0.792237463655856,-2.8029000843828,0.00506453567015936,0.0162646865371513
"DYNC1LI2",2682.76189290393,0.424409933674789,0.151437408693472,2.80254355470284,0.00507013698506598,0.016279516464949
"CLDN9",30.2560978701433,1.73360504179674,0.618599362111436,2.80246820151819,0.0050713215496169,0.0162799488458688
"ZNF658",288.018199116907,0.589709412718933,0.210429395070633,2.80240986541348,0.00507223877465837,0.0162799488458688
"HIST2H2AA3",617.32266331917,-0.514569094753424,0.183684281258827,-2.80137794713283,0.00508848854828141,0.0163257729116406
"HIST2H2AA4",617.32266331917,-0.514569094753424,0.183684281258827,-2.80137794713283,0.00508848854828141,0.0163257729116406
"RBM8A",2843.10260501504,-0.40839701891471,0.145858503357844,-2.79995344469402,0.00511099772143507,0.0163948128459677
"CACNA1C",65.3148305234137,1.20002809689139,0.428727834102485,2.79904405881081,0.00512541434234023,0.0164378721554767
"CYTH2",1405.20692608523,0.413015467617016,0.147614511177458,2.79793269863897,0.00514308278804675,0.0164913417876307
"PLD1",33.1405462717477,1.56414843482914,0.55916410860063,2.7972976283181,0.00515320385607724,0.0165182836362356
"TOP1P1",364.621902314348,-0.576574465086606,0.206119663412258,-2.79728025721352,0.00515348095079268,0.0165182836362356
"ZNF74",567.998923710192,-0.480003856068503,0.171612181015617,-2.79702672169187,0.00515752674867257,0.0165280508700926
"SAT1",9090.06633078655,-0.416089827100696,0.148779281326114,-2.79669200840307,0.00516287233821484,0.0165419788893016
"LOC101929516",406.711620577275,-0.535234169024772,0.191400514267023,-2.79640925247497,0.0051673920355775,0.0165532558492121
"PRAMEF22",4.62454076956757,-5.56546680796214,1.99031942136341,-2.79626815084268,0.00516964880428083,0.0165572807678902
"KCNC4",716.453904813414,0.437376199401795,0.156445011622305,2.79571841164052,0.00517844978804583,0.0165822597972015
"MYL3",20.6441226436134,1.97619012160064,0.706961295843287,2.79533000352357,0.0051846761208669,0.0165957762816842
"PHF24",20.1217496613122,2.03681840129147,0.728641139908276,2.79536563300265,0.00518410468481984,0.0165957762816842
"METAP1",1193.28011207742,-0.386586400229733,0.138328105431141,-2.7947061013004,0.00519469167666003,0.0166246203851657
"TAF3",460.577312983045,-0.502914710389694,0.179966550144451,-2.79448992041037,0.00519816612303765,0.0166325238098819
"NKAP",725.049059433029,-0.484218813702669,0.173285883068354,-2.79433503254079,0.00520065676263241,0.0166372769105318
"PCDHAC1",1185.81967519978,-0.459092444557103,0.164300796649181,-2.79421922425226,0.00520251969624233,0.0166400204854499
"MED16",1705.90907604145,0.363525191093849,0.130118550114973,2.79379989073531,0.0052092702907756,0.0166583929391263
"LINC01021",368.796996269102,0.598726747118328,0.214350482347303,2.79321390165214,0.00521871702894969,0.0166853784553168
"SKAP2",112.296174533406,0.921511836048043,0.329936231850769,2.79299981962831,0.00522217210657106,0.0166932006002248
"SERINC4",194.18957157353,0.703222882227989,0.251946491630621,2.79115965329251,0.00525195595433465,0.0167851660467556
"B4GALNT4",794.017120607086,-0.454183747888441,0.162749609950935,-2.79069023898346,0.00525957814219191,0.016806281353197
"TM9SF3",5790.85053199948,-0.382880143598835,0.137245392533133,-2.78974861401197,0.00527489805924338,0.0168519808292987
"ZNHIT3",891.916069676765,-0.414840305049785,0.148717981675315,-2.7894428123391,0.0052798820120688,0.0168646482176308
"MAP7D1",4537.25831139474,-0.3344413321494,0.119908071668562,-2.78914778209286,0.00528469444337331,0.0168767629609714
"LMO7-AS1",113.295564288324,0.869912686574531,0.311943177649085,2.7886895720256,0.00529217646296273,0.0168973967621449
"AK9",33.007287168303,1.56009859548001,0.559457449300016,2.78859205008706,0.0052937701133516,0.0168992252490252
"ST8SIA2",4.24210398143818,5.63117478320241,2.0195639275881,2.78831222239523,0.00529834531163685,0.0169105691473608
"EP300",1806.1015453049,-0.376763924200612,0.135133696923528,-2.78808271199613,0.0053021004849695,0.0169192919273598
"CEP170B",2022.90736156433,0.397847441434946,0.142703180951202,2.78793674242616,0.00530449004129039,0.0169236544262603
"TMEM129",1465.06375285994,0.402963845640893,0.144546762169501,2.78777497048576,0.00530713942244107,0.0169288440393611
"GPC2",125.552766114353,0.810301148220719,0.290712869715943,2.78729025313695,0.00531508492154396,0.0169509220850473
"MSRA",146.635722208028,0.760489664614573,0.272878163696579,2.78692019292604,0.00532115818834598,0.0169670218326917
"SH3BGRL",731.812185346679,0.557032362987593,0.199929243037059,2.7861475116191,0.00533385930663043,0.0170042448465614
"LOC653653",24.1805082865327,1.81407448932143,0.6512136846147,2.78568238380118,0.00534151814179898,0.0170253819147038
"GHR",7.4144188718874,4.95024620967219,1.77762953367868,2.78474570538215,0.00535697171540379,0.0170713507572898
"RAB1B",3048.2099107749,0.345836855762373,0.124216421937654,2.78414762209102,0.00536686016297231,0.0170995706289736
"C11orf80",150.626266459082,0.770025777943853,0.276716780669991,2.7827216552587,0.00539050300405801,0.0171715946349438
"C11orf88",814.841325764506,-0.475594363072802,0.170926454719454,-2.78245028748422,0.00539501297777714,0.017182654379097
"TTC7B",727.438900524795,0.434320171521401,0.156098725645304,2.78234283928933,0.00539679964528284,0.0171850380393847
"SEL1L",843.687433942708,0.541976591846746,0.19480835259052,2.78210140704778,0.00540081617209795,0.0171945199616398
"BIN3",1080.15708180729,0.399826923312185,0.143732918020748,2.78173524073636,0.00540691295682051,0.017210619857941
"MTF2",1235.12731842126,-0.410650247737648,0.147633030500024,-2.78156078180337,0.00540981993815172,0.0172165621258003
"LGALS8",1984.46932581678,0.352931267046942,0.126901684030061,2.78113935007623,0.00541684800998252,0.0172343830238836
"NIPA1",2757.20279242949,-0.337913062435267,0.121503377749594,-2.78110015288357,0.0054175021068914,0.0172343830238836
"KIAA1143",922.207225432495,-0.417230871244714,0.150043685802732,-2.78072928569125,0.00542369442416525,0.0172507667388131
"ANKMY1",197.618988517219,-0.717809187456771,0.258215010880531,-2.7798894611471,0.00543774048140913,0.0172887976274076
"HDC",19.1328959605622,2.05135568870342,0.73792694692895,2.77988992981026,0.00543773263387324,0.0172887976274076
"CLIC5",4.23366327595378,5.62864766727447,2.02549600334627,2.77889843177944,0.00545435767197875,0.01733830001663
"CCM2L",312.628999362003,0.614334518253895,0.22108910379877,2.77867388169906,0.00545812920353205,0.0173469574840366
"RASSF7",894.738189424079,0.414717348692737,0.149292554540326,2.77788366586436,0.00547142035441133,0.0173858609533915
"WDR18",1271.05348895298,-0.385885171785276,0.13892784138959,-2.77759423831507,0.00547629572847251,0.0173980128402451
"KLF11",408.963046558817,-0.527526243859081,0.189977715678619,-2.77677959214694,0.00549003940901223,0.0174383289767742
"C12orf50",13.2490342160316,-2.61297445996703,0.941092570147001,-2.77653287556917,0.005494207836916,0.0174482210507739
"GLRX",24.7055695452926,1.77715097764633,0.640083527408465,2.77643604552918,0.0054958446202707,0.0174500710060849
"NCR3LG1",65.9853510107894,-1.12677363107625,0.405858268632402,-2.77627368507995,0.0054985900959367,0.0174554398289115
"BDKRB2",4.27586680337581,5.64124540503378,2.03206222883687,2.77611843032128,0.00550121657384621,0.0174604289032219
"FKBPL",338.741411228583,-0.560246021836949,0.201815887757508,-2.77602535688426,0.00550279165988317,0.0174620796691692
"ARAP1",1245.01403442001,0.387433094048908,0.139568810576599,2.77592889448803,0.00550442452694748,0.0174639131244077
"TRIM8",1704.7398094603,0.385050428995176,0.138714224225156,2.7758539626778,0.00550569323682575,0.017464590735136
"USP29",8.42170692479001,-3.89316274324068,1.4028344967027,-2.77521172482668,0.00551657813346431,0.0174942488958236
"ZBTB22",324.221499376723,0.552342295084877,0.199029529575915,2.77517761440621,0.00551715679290714,0.0174942488958236
"LOC105747689",16.3954112167977,2.28042343532488,0.821781568476131,2.77497515495946,0.0055205925035662,0.0175017902928611
"NOL12",414.19004904092,-0.529376649337491,0.190824244616375,-2.77415823341383,0.0055344751794877,0.0175390835096459
"SLC37A4",569.876305608649,0.484427723379651,0.174618287533027,2.77420956432199,0.00553360194087487,0.0175390835096459
"MYEF2",714.535803399941,0.456705763586056,0.16464303674799,2.77391484393665,0.00553861740104495,0.0175488505402175
"CRYZ",1781.46778370614,-0.47971208201784,0.172943342016568,-2.773810638931,0.00554039171095308,0.0175498685299732
"TMBIM6",9474.24959759645,0.316633931739358,0.114152855931577,2.77377144141841,0.00554105926399467,0.0175498685299732
"BBC3",1764.88891226235,0.377261164698788,0.136018908100239,2.77359353907447,0.00554408994136157,0.0175561080370034
"C6orf89",1356.48982218267,0.38815298830815,0.139970217221707,2.7731112804757,0.0055523130424554,0.0175787845215612
"KRBA1",609.371878476046,-0.479049127211633,0.172762471812329,-2.77287724692908,0.00555630756690642,0.0175880670964687
"ABHD14B",358.634867674226,-0.568280537209127,0.204970995056595,-2.77249245461397,0.00556288090506928,0.0176055075986055
"ACTL8",15.9027825890919,-2.32153531731959,0.837556522542824,-2.77179540106906,0.00557480641782387,0.0176398768548692
"RIMBP3",111.879891688211,0.913470821719288,0.329590758126748,2.77153044858134,0.00557934539411807,0.0176508648630433
"LRP11",1125.95508017131,-0.440807479545953,0.159062693583,-2.77128137098933,0.00558361545364819,0.0176609980869071
"NFASC",14.8606546015991,2.43165601056038,0.877580376969786,2.77086415600664,0.0055907745817529,0.017675150534384
"PPIAL4A",226.414975620445,-0.672400092486469,0.242670656942509,-2.77083393995084,0.00559129339040808,0.017675150534384
"PPIAL4C",226.414975620445,-0.672400092486469,0.242670656942509,-2.77083393995084,0.00559129339040808,0.017675150534384
"GPN2",754.387175455312,-0.44660923343507,0.161201214981169,-2.77050786178778,0.00559689490583503,0.0176894795649
"NT5C3A",456.427434365281,-0.494917006298715,0.1787458526235,-2.76883071150849,0.00562578581027444,0.0177773972378126
"ACTN2",111.851287222863,0.903512137953808,0.326355729849507,2.76848866226571,0.00563169450625255,0.0177926717823043
"LPCAT2",7.44728560167215,4.94997401564305,1.7880558362845,2.76835539203792,0.00563399818487632,0.0177965530450521
"NF1",1095.38032281386,0.429638597621002,0.155217334555503,2.76798077258164,0.00564047832508864,0.0178136228271069
"GNPAT",925.564767042561,-0.441874944326568,0.15969047263752,-2.76707142904873,0.00565623606179665,0.0178540779789176
"SLC45A2",22.6107010631703,1.95105557253712,0.705101882233801,2.76705483519073,0.00565652398027091,0.0178540779789176
"ZNF184",269.020970196468,-0.59886155411169,0.216415942036661,-2.76717855660671,0.00565437761972162,0.0178540779789176
"AK6",1357.2934340048,-0.388874516908696,0.14054775012189,-2.76684981845277,0.00566008229731966,0.0178574190803154
"B4GALNT1",379.344493974158,-0.529792666800774,0.191485886416577,-2.76674525060407,0.00566189797809902,0.0178574190803154
"CD47",9.72813082270488,3.24587145606648,1.17317042410744,2.76675186261705,0.00566178315378207,0.0178574190803154
"RABL2A",901.259523343262,-0.463317746748937,0.167449162397978,-2.76691588129754,0.00565893547515911,0.0178574190803154
"PARP2",622.113951230494,-0.499196463889011,0.180459787853025,-2.76624764900855,0.00567054536480561,0.0178812853645004
"ZDHHC7",1617.49267454502,0.370461634643919,0.133940790195221,2.76586119959398,0.00567726935077104,0.0178990785321833
"CCR3",21.9163482920037,-1.95210582226428,0.705878983532861,-2.7654964488306,0.00568362238979669,0.0179122844242031
"FMO5",18.652726505683,2.12472449350197,0.768291964836563,2.76551700492398,0.00568326418402233,0.0179122844242031
"NR2E1",7.89638051107237,4.00590908041116,1.44872861166086,2.76512042915938,0.00569017841669821,0.017929532296438
"OPHN1",95.2811284468516,0.925609497799861,0.334999582920871,2.7630168662583,0.00572698070158756,0.01804206025365
