"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PPP1R3C",1131.27493988684,3.45533532123983,0.173445173535865,19.9217726893123,2.63495487280215e-88,1.14773086985845e-85
"PLA2G16",1020.8345564748,3.11609405965112,0.157224060938667,19.8194477425864,2.02316660054014e-87,8.58652655695908e-85
"AMOTL1",626.053089056095,3.93754575085151,0.199707248339834,19.7165890751804,1.55358917013421e-86,6.42875198601537e-84
"TRIM64B",2167.9703775205,-3.06043055611786,0.15567993807611,-19.6584774758945,4.8918891193695e-86,1.9748914318001e-83
"IL23A",696.676275104082,-4.51099352736435,0.233154623414868,-19.3476477596485,2.13359805511889e-83,8.40840833531617e-81
"RIN1",2047.3170222123,-2.5352536951631,0.131350135138357,-19.3014928571836,5.2179740986479e-83,2.00855598327488e-80
"CSRP2",864.424272819722,3.42824184463157,0.179746535611735,19.0726448939011,4.26193836209244e-81,1.60326372203077e-78
"LAMA5",4671.89764755168,2.50632621581591,0.131477106583271,19.0628336822162,5.14133848231294e-81,1.89109854576097e-78
"SCARA3",578.703456514308,3.99138478074732,0.209817688464,19.0231091094693,1.09776573095955e-80,3.95004747366141e-78
"GALNT10",2397.8103934736,2.57214844804321,0.135891717313712,18.9279265792579,6.71539974915261e-80,2.36496375846753e-77
"VASH1",2660.31584684816,2.47747656187358,0.130900163262426,18.9264589143925,6.90509296664529e-80,2.38110622466485e-77
"SH3BP5",1380.27100963497,2.88954578912209,0.153030003726255,18.8822173349156,1.5973712440839e-79,5.39585486368913e-77
"C1orf226",415.674170224977,4.84665735511754,0.257342005384393,18.8335260226097,4.01140486519963e-79,1.32793546657569e-76
"CACNG4",640.954914582249,3.95379505740109,0.210490435118456,18.78372789327,1.02616004879952e-78,3.33039237798619e-76
"TMEM59L",1165.72228488936,2.84170087631646,0.151774730931004,18.7231488330444,3.20624855402996e-78,1.02057357819815e-75
"PDLIM3",1598.99127326398,3.36544524482572,0.180994617598104,18.5941730725863,3.5819406236353e-77,1.11864681513984e-74
"RBPMS",1055.15112978503,2.78071442712736,0.150903802074153,18.4270667067815,7.96883066639698e-76,2.44259417018894e-73
"LYPD6B",635.834366542902,3.29325451745439,0.180074958831675,18.2882425120128,1.02672302596076e-74,3.08987627740046e-72
"TRIM64",1481.13342231742,-3.04332495528266,0.166502589652806,-18.2779436742014,1.2401431173315e-74,3.66550872822697e-72
"ZNF296",1677.40180432167,-2.59128634802961,0.14208924555747,-18.237033618294,2.62313233872722e-74,7.61720815273913e-72
"RGS2",1422.46683929153,-2.74761789503395,0.15118510947742,-18.1738658293218,8.31296423968271e-74,2.37234800164187e-71
"GBX2",1865.89875285,-2.77736995244885,0.153258822384964,-18.1220885638316,2.13340604946122e-73,5.9851079543529e-71
"PRAMEF15",616.711014918271,-3.48655634671353,0.192710179678297,-18.0922271596334,3.66953219397148e-73,1.01230161457693e-70
"GDPD5",567.791819514379,3.4860216302015,0.193566002813617,18.0094726322275,1.64185296051701e-72,4.45507380368484e-70
"RFPL4A",575.362563867344,-3.65595946367013,0.204913795588095,-17.8414510998523,3.36833949776681e-71,8.99237989790906e-69
"COL2A1",490.257716473468,6.44051334490915,0.364072755240826,17.6901821193648,4.99138439434471e-70,1.31138721420942e-67
"ADAM19",403.989651897374,6.21901685883933,0.351624001384976,17.6865539165241,5.32330376692289e-70,1.37673943672043e-67
"CPE",819.13547577499,3.25966821926599,0.186116675585106,17.5141115594203,1.11817991548893e-68,2.84740214787272e-66
"LBH",434.184591365431,5.44174936830936,0.310794184837309,17.509173703356,1.21951400718496e-68,3.05839331014022e-66
"LMCD1",653.143628436211,3.116700852444,0.178588152596622,17.451890324907,3.33026617765196e-68,8.2272486227605e-66
"UNC5B",2083.26101626637,2.35827012261582,0.135194531070723,17.4435319530948,3.85496777157597e-68,9.38344508163611e-66
"ABCG1",453.804138647601,3.64896870345223,0.209264655850572,17.4370998705955,4.3141771748267e-68,1.03490232750335e-65
"SLC7A8",2975.21637186697,2.34565357297344,0.134588479982367,17.4283383933064,5.02860355987507e-68,1.18904923032932e-65
"EBNA1BP2",9437.08450251725,-2.0001830759479,0.115119857974842,-17.3747875573735,1.28079737976102e-67,2.98588144081753e-65
"FARP1",770.247537973307,2.87649093209914,0.166335415277415,17.2933162026963,5.28240154748659e-67,1.21436542241664e-64
"SH3BP5-AS1",1273.37187677973,2.57136161950749,0.148761138782278,17.2851703109832,6.08413880588972e-67,1.37951596596009e-64
"TPD52L1",569.071247171245,3.51522975708799,0.204762786357454,17.1673272259123,4.6640770762808e-66,1.04324059144054e-63
"RFPL4AL1",518.969322688295,-3.67110174368716,0.214411954599878,-17.1217213636149,1.02207817515953e-65,2.25565839403207e-63
"TRIM53AP",823.978017428217,-2.83528990081068,0.165685455241811,-17.1124852007842,1.19778054586789e-65,2.60863994673754e-63
"ALYREF",7606.82779454669,-1.96373905850966,0.115447658121042,-17.0097782013972,6.95003872090137e-65,1.49398754426441e-62
"MBD3L2",2152.83050399437,-2.33192188895065,0.138032987896038,-16.8939463275763,4.98540365071354e-64,1.05792822085398e-61
"PODXL",532.892378696286,3.95189023317934,0.234628537712565,16.8431780366831,1.17739715614724e-63,2.46687059855052e-61
"SPHK1",1410.89141980563,2.3916634340767,0.142404210211303,16.7948927249265,2.65984937697932e-63,5.50322836097022e-61
"CDH1",458.723829820761,3.94942144432162,0.237083678428192,16.6583438830768,2.63212374638486e-62,5.37863114199533e-60
"S100A16",3237.56869763599,2.13750818744994,0.12835881513893,16.6526014215416,2.89729277950876e-62,5.84829147395476e-60
"NCOA7",704.690189832173,3.43853963047531,0.206875440053794,16.6213042475278,4.88580575027489e-62,9.74335623837951e-60
"ANKMY2",579.864350495011,3.26599049064986,0.196908233927997,16.5863581501835,8.74658221070021e-62,1.72349319942274e-59
"LGMN",2848.4720552813,2.20831838389858,0.133727424565565,16.5135789541498,2.92980931965458e-61,5.70520045399089e-59
"CCDC81",548.855158010828,3.05057563035075,0.184859918696837,16.5020933248033,3.54391122371874e-61,6.82079285755727e-59
"TMSB10",28860.4899548745,1.95620111128315,0.11855795077665,16.4999571810111,3.67152852315761e-61,6.98518851900054e-59
"RFPL4B",1066.31982923554,-2.86010600173176,0.173963606857295,-16.4408295125655,9.75741951691554e-61,1.83528190731802e-58
"TNNC1",1368.39994702539,2.8235515444513,0.171768306373705,16.4381404466333,1.02000968528189e-60,1.89698879896471e-58
"PXDN",1082.2434726499,2.50114141434619,0.152599262418547,16.390258869575,2.24486572827233e-60,4.12855750381818e-58
"MBD3L3",2037.41615029342,-2.26797846891898,0.138438935522366,-16.3825188366359,2.54962372754007e-60,4.63751339980695e-58
"MBD3L4",2112.58548843199,-2.23394587242647,0.136682712113279,-16.3440265260103,4.7977212951759e-60,8.6317263997556e-58
"HMGCS1",6440.61428740961,1.96644068054092,0.120828741490156,16.2746102979243,1.49468004768064e-59,2.66020904830214e-57
"MAP9",4401.12591168936,-1.98635877846336,0.122501031202117,-16.2150372039401,3.94838450455324e-59,6.95251705525162e-57
"MBD3L5",1839.16385905807,-2.30997634099201,0.142575451875592,-16.2017816573897,4.89869842960551e-59,8.53507962177162e-57
"RHOBTB3",1429.72698714718,2.44036205428567,0.152071736494405,16.0474399158022,5.9571048033583e-58,1.02710415317903e-55
"TIPARP",961.025639029184,2.5362641102261,0.158646431081496,15.9868967296417,1.5769315329815e-57,2.69086296225874e-55
"NRROS",1956.82031549905,-2.1544872777168,0.135199677961562,-15.9355947454944,3.58770914374329e-57,6.05956752522846e-55
"HSPB8",398.322004712364,7.03023324700823,0.441685703669215,15.9168231812938,4.8435274844667e-57,8.09798655786796e-55
"DTX3L",354.073689077689,3.75294276579016,0.236693998343687,15.855673536516,1.28443114510775e-56,2.12599043138235e-54
"CA12",1061.45899264917,2.5126540739879,0.15874622162475,15.8281189200673,1.99084478644178e-56,3.26262008962221e-54
"PTPRJ",523.273122559468,2.95974347755521,0.187972839888809,15.7455911146843,7.36397647485351e-56,1.19498567266446e-53
"GPX3",376.006547790452,4.02041419784637,0.256049764250606,15.701690683501,1.47264404025998e-55,2.36652467518284e-53
"LHFPL2",573.098936643153,2.8178525469214,0.180273231705137,15.6310092201065,4.47656332160876e-55,7.12462270185272e-53
"LMOD1",285.77571199375,5.58874420303635,0.359216324360512,15.5581576449389,1.40073130509345e-54,2.20808614875303e-52
"LYPD6",497.371238558903,2.96996792106569,0.190919059014108,15.5561625769706,1.44507215632646e-54,2.25649380485996e-52
"F2RL1",5422.96019527525,-1.92272976118181,0.123754250012045,-15.536676607023,1.95881473353915e-54,3.03012163266729e-52
"MRVI1",404.375094185923,3.23344681225937,0.210227308638379,15.3807173444881,2.20491196228092e-53,3.37923174071053e-51
"ERMP1",1331.75247968913,2.17968747138099,0.141923605946948,15.3581742574647,3.12244678205658e-53,4.74153570060555e-51
"COL11A1",28210.9838074284,1.66986355921589,0.109191181737398,15.2930257979246,8.51025294093658e-53,1.28056096980348e-50
"PRAMEF7",331.031143307098,-3.68312718288201,0.242344433406792,-15.1979029644127,3.65123406201453e-52,5.39600233879148e-50
"PRAMEF8",331.031143307098,-3.68312718288201,0.242344433406792,-15.1979029644127,3.65123406201453e-52,5.39600233879148e-50
"SEMA6A",350.696217410983,4.46719136296847,0.294891471548975,15.1485946321326,7.74041155217165e-52,1.13379904434996e-49
"COLEC12",1736.28479735259,7.5788597294341,0.500833022535751,15.1325080184646,9.88549439218976e-52,1.43530441385548e-49
"UNC13A",1769.5749822288,-2.25331358959728,0.149514017763851,-15.0709185887591,2.51590503641578e-51,3.62115305763078e-49
"CLSTN2",1130.83502560231,2.26829441137749,0.151763187025943,14.9462755482971,1.64706899877368e-50,2.3501970748019e-48
"TM4SF1",27933.7244680255,-1.75036450241349,0.117520004513086,-14.8941834172461,3.59550547998303e-50,5.0865646756136e-48
"HTR6",1034.33582288957,-2.57119953857862,0.172841215311053,-14.876078798401,4.71325976295035e-50,6.61134538952154e-48
"NEDD9",3282.89310382657,1.78816538933802,0.12052043168197,14.8370310691936,8.44098932812003e-50,1.17407777612641e-47
"KLK6",599.849129389737,8.521151892056,0.574761738107062,14.8255378308929,1.00174347351917e-49,1.38173816447411e-47
"SERPING1",2011.53799342423,2.11653482929239,0.144073868441822,14.6906226103526,7.40304474977419e-49,1.0126875760187e-46
"LGR4",468.403447826872,3.31321836098767,0.22632868631389,14.6389678433986,1.58455435354973e-48,2.14979866065206e-46
"GABARAPL1",2668.1610471574,2.0252293035938,0.138731969896975,14.5981442136068,2.88594605894905e-48,3.88359180225404e-46
"DHRS3",481.379568024677,2.77983943435255,0.190495213966053,14.5926996089672,3.12579510293525e-48,4.17243230191808e-46
"TRIM43B",2244.50704535351,-1.89873285864435,0.130244647484387,-14.5782026003945,3.8656076865234e-48,5.11868307418683e-46
"SORT1",1107.69364417263,2.18337728797432,0.149816327468642,14.5736938347479,4.12945284786042e-48,5.42465901093537e-46
"RGS1",611.579678160445,-2.53455266315593,0.174632799427549,-14.5136118270123,9.93485979361803e-48,1.29481731735406e-45
"NTN4",403.609645237378,2.98850172884268,0.206145152114089,14.4970749891257,1.26423430529896e-47,1.63481298603971e-45
"EMP1",38314.708522083,-1.61546702353571,0.111484285963021,-14.4905356802622,1.39054130475534e-47,1.78420462607058e-45
"LMO7",285.279736850562,4.11557911094457,0.284736895510057,14.4539719855139,2.36636511666712e-47,3.01292887777494e-45
"ARRB1",914.611812862747,2.34322587599754,0.162570786861435,14.4135728271695,4.25136461152501e-47,5.37164786640931e-45
"TMEM178A",764.236459537625,2.37160800536771,0.165728401234144,14.3102086770092,1.88945522395166e-46,2.36926233839757e-44
"RAB31",2468.09265286772,2.03014794823667,0.142200675119333,14.2766407158967,3.06000244246172e-46,3.80820755094935e-44
"LDLRAD2",1937.90845274428,1.9193817705244,0.134569450252122,14.2631315423252,3.71406771845292e-46,4.58770513998752e-44
"DKK3",928.227343426268,2.40906580493328,0.169354056321753,14.2250257080133,6.40807977883838e-46,7.85678048143206e-44
"DENND2A",459.247738352094,2.95214207423796,0.207627593842635,14.2184476523648,7.03972499080829e-46,8.50522102539116e-44
"RGL1",840.773105688616,2.26049706651899,0.158979422611104,14.2188028449986,7.00408825555065e-46,8.50522102539116e-44
"PRAMEF26",310.404205668357,-3.54697514979421,0.249803656277058,-14.1990521782445,9.28598602736499e-46,1.11378000525323e-43
"MEST",584.81350412584,3.17780819616083,0.224532634351026,14.1529903007006,1.78981662182376e-45,2.13129818161344e-43
"TMEM130",388.503277404015,3.14399869053343,0.222388511333737,14.1374150655438,2.23338502437362e-45,2.64049920881658e-43
"SYNPO",754.783960539621,2.36285245998399,0.167171158101853,14.1343308667179,2.33341363984479e-45,2.73919592671708e-43
"CPAMD8",850.288968136938,2.49260112749806,0.176806383828064,14.0979136246686,3.91164141567529e-45,4.54469142773738e-43
"TRIM49",1967.82449361707,-2.03538775481274,0.144377819120955,-14.0976485668312,3.9263585921124e-45,4.54469142773738e-43
"S100A14",215.80097764709,5.43241884757569,0.385923770171953,14.0764038586045,5.30410190734718e-45,6.09677047016739e-43
"PRAMEF12",539.050609836819,-2.81526076469098,0.200501817961887,-14.0410735089999,8.73789106192998e-45,9.97445330048724e-43
"IGFBP6",678.528152800873,2.44868201476343,0.174950405162442,13.9964352325439,1.63887393144891e-44,1.85798913105085e-42
"DUSP5",2224.42714686339,1.84527713757318,0.132206632105341,13.9575232209447,2.83102253678337e-44,3.18769285910465e-42
"ABCC4",1926.88571134066,1.86001844427399,0.133342605579736,13.9491682811143,3.18295531373675e-44,3.55974840222774e-42
"SEMA3B",1688.65170940184,1.86574674990785,0.134093251044776,13.913800548283,5.22287652775384e-44,5.80194981794507e-42
"PARP14",826.17972971354,2.2105505112361,0.159066005540101,13.8970643270401,6.59930366692629e-44,7.28211161966426e-42
"ANO9",785.227332436695,2.58862898637924,0.186342816404662,13.8917562604494,7.10710340506255e-44,7.78545358076308e-42
"PRAMEF5",298.315558091626,-3.70161261320691,0.266469272138516,-13.8913300715691,7.14952237962777e-44,7.78545358076308e-42
"SLC34A2",2007.0361060135,-2.46524669775909,0.177491458950224,-13.88938212768,7.34663223186825e-44,7.94780762757407e-42
"ABAT",637.451064196124,2.55402575759569,0.18461440490993,13.834379602403,1.58094537440708e-43,1.69920830111597e-41
"TRIM43",2017.82095922046,-1.91565419857013,0.138500681592038,-13.831370189302,1.64850230163967e-43,1.76038774817676e-41
"PKIG",906.604422115174,2.1748422135292,0.157268445064952,13.8288530329843,1.70720901623551e-43,1.81139254081603e-41
"PROS1",757.327958040591,2.47021429248168,0.179131948799944,13.7899146915464,2.93106331839883e-43,3.09012484370302e-41
"SERINC2",852.143383924495,2.48513014589946,0.180937908745625,13.7347124388026,6.29053309124376e-43,6.5899306155865e-41
"PRAMEF6",295.732249046913,-3.66863442695528,0.267242456514063,-13.7277380054401,6.92623246423594e-43,7.21025155648008e-41
"LOC100506603",1098.26266094844,2.14280619079161,0.156531527174677,13.6892946070883,1.17645788800258e-42,1.21704568513867e-40
"COL3A1",10359.1515275349,1.60973149599217,0.117758778324177,13.6697367185719,1.53951188737781e-42,1.58273296645201e-40
"ARVCF",896.455529376503,2.23791009221012,0.163910150654987,13.6532733529157,1.93010088520516e-42,1.97203887974789e-40
"SLC1A1",444.749440852082,2.7927273006232,0.204952551171462,13.6262138951704,2.79720144514166e-42,2.84044652269845e-40
"AIG1",777.845539256626,2.32452166413102,0.170602827107104,13.6253408196553,2.8308560837432e-42,2.85709328647058e-40
"MICAL1",2196.84858000434,2.31238055872291,0.169861938505123,13.6132942969632,3.33849402453036e-42,3.34901533903191e-40
"LOC101929983",273.589891860703,-3.70977732853107,0.273004712178272,-13.5886933926202,4.6734907399341e-42,4.63207297768798e-40
"PRAMEF9",273.589891860703,-3.70977732853107,0.273004712178272,-13.5886933926202,4.6734907399341e-42,4.63207297768798e-40
"PARP9",242.419879465219,4.03522192227222,0.297605342148883,13.5589700545547,7.0113654497514e-42,6.90786434073126e-40
"SSC4D",327.703519483923,3.38567290764395,0.250258591031008,13.528698030688,1.05882312023348e-41,1.03702013527246e-39
"HSPG2",4116.24829175821,1.74834648122121,0.129301713485105,13.5214486652771,1.16851827511789e-41,1.13772438175008e-39
"A1CF",243.862260171619,-3.73856010317707,0.276513379442013,-13.5203588004358,1.18595958060487e-41,1.14795339053636e-39
"TRIM49C",1630.89704304814,-2.00434261344875,0.148353855099968,-13.5105529418034,1.3549989288552e-41,1.30395013200065e-39
"EXPH5",205.939038935348,4.5569603231364,0.338546896286216,13.4603517950548,2.67638926856997e-41,2.56067024123527e-39
"MYRF",426.34120559845,2.88797662808154,0.21488773293382,13.439467151766,3.54983534626576e-41,3.37683187651672e-39
"TAGLN2",1662.81542726609,2.10727708847907,0.156895340614595,13.4311005044788,3.97460559905628e-41,3.7592955357474e-39
"TNNI1",558.313070798714,3.07056811788158,0.228905419221805,13.4141346601596,4.99732055909845e-41,4.69975283489758e-39
"CRYGC",332.333459803909,-3.03560200679021,0.226456103983481,-13.4048142372512,5.66649857462097e-41,5.29897652017662e-39
"CDKN2B",240.716011642978,4.42934810811194,0.332327429248043,13.32826519356,1.58541575185649e-40,1.47425851262521e-38
"UBE2J1",3940.2364341193,1.67740038253128,0.126129983165226,13.2989820535688,2.3464105237757e-40,2.16970877036511e-38
"ALPPL2",1446.51382874714,-1.85810855981669,0.1399733949498,-13.2747266756163,3.244527714426e-40,2.9835234849544e-38
"PRAMEF11",230.946654932452,-3.78009935853657,0.284775998185973,-13.27393945633,3.27880247651828e-40,2.99838334758732e-38
"PRSS8",278.671441012911,3.18110434430198,0.240361871096357,13.2346462847542,5.53567326661627e-40,5.03442109390288e-38
"PBXIP1",1337.00771132787,1.8473804539331,0.139818260054605,13.2127266725507,7.40911086353455e-40,6.70139907176086e-38
"TRIM48",276.834313053545,-3.26797340676246,0.247469208998034,-13.2055758370668,8.14742745905254e-40,7.32914235338248e-38
"GCNT4",697.281515919931,-2.32169667937501,0.175871381420081,-13.2011056069974,8.64567321732447e-40,7.73530719422458e-38
"PRAMEF4",275.73147902872,-3.39538084713837,0.257842737518347,-13.1684176169467,1.33363559515573e-39,1.1867922780117e-37
"TMEM151B",554.568228943234,-2.33608217818376,0.178838554175468,-13.06251993008,5.39131641145564e-39,4.77203578836437e-37
"RASSF2",272.257815697886,3.26835012527124,0.250379043443664,13.0536089615129,6.0606934311209e-39,5.33598923786772e-37
"DST",2715.83650332667,1.61749014898983,0.124133963888252,13.0301981691806,8.2393384023086e-39,7.21574228756677e-37
"TLN2",829.990275962052,2.11221395788104,0.162488049195926,12.9991957459847,1.23636655210875e-38,1.07707048265811e-36
"TXNL4B",1010.845810844,-1.99787605939962,0.153734285098015,-12.9956441279565,1.29512713172884e-38,1.12235310389402e-36
"TSPAN15",722.290945436543,2.25965543505694,0.17493762672014,12.916920604347,3.6131459331196e-38,3.11483288984352e-36
"APLP2",12471.8214400902,1.49190440848788,0.115639682783687,12.9013187564567,4.42459817923028e-38,3.79460875972122e-36
"CHI3L1",368.698019559495,3.14498167079356,0.243881774633372,12.8955174101116,4.77050504459139e-38,4.07017523185962e-36
"TRIM22",211.489958893135,4.82295327025313,0.375350050786011,12.8492143804257,8.68881570553544e-38,7.37524500297552e-36
"SLC39A8",1437.16576014819,1.98148006954432,0.154334722286798,12.838848187786,9.93414618256735e-38,8.38928508233953e-36
"SYNE2",795.436416449172,2.06307659469602,0.161950682080304,12.7389188374831,3.59339957172673e-37,3.01918526452898e-35
"SFXN3",1235.63535391984,1.95854039521825,0.153881325712057,12.7276028209107,4.15397854075149e-37,3.47255822255145e-35
"PLCE1",251.546364494193,3.76521514312306,0.296765729997175,12.6874998105708,6.93648759725478e-37,5.76948455827945e-35
"THSD4",372.78356567391,3.075265049317,0.242483619949097,12.682362008463,7.40657669807445e-37,6.12968287532642e-35
"JUP",4638.29094269746,1.48059568360861,0.116805959012992,12.6756862074471,8.06497940653484e-37,6.64137010631665e-35
"ITGA3",957.090830272536,1.92419092813976,0.152214374134784,12.6413220766911,1.24935371919101e-36,1.0237278594084e-34
"ACTN4",10194.694497361,1.40802421330378,0.111462306147181,12.6322903407771,1.40139017035877e-36,1.14265074383145e-34
"SIRT2",2192.48394292651,-1.60029969745956,0.126925967620432,-12.6081347060926,1.90447179334194e-36,1.5452361334998e-34
"TMEM2",204.17982413894,3.79209382877803,0.301314153383813,12.585183225521,2.5475100365366e-36,2.05689688413433e-34
"ELF3",201.356787810516,3.69749469819495,0.293874778761715,12.5818714820472,2.65660714039379e-36,2.13457094115524e-34
"PLEKHB1",284.217299806619,3.65528586858568,0.29061569207288,12.5777305503139,2.7995733576901e-36,2.23857672543413e-34
"C1orf198",1568.17686657914,1.97417560423013,0.157049137693624,12.5704326252425,3.07039130086009e-36,2.44332292364597e-34
"TENM4",725.686827154216,2.23688753591236,0.178310928073485,12.544870693458,4.24106060554951e-36,3.35875766234715e-34
"TMEM229B",180.514607543656,4.12706827907099,0.329131525218647,12.5392676266101,4.55182689179531e-36,3.58770660538076e-34
"PNP",11597.3739023378,-1.52389370995226,0.121804573849188,-12.5109727967939,6.50229984396401e-36,5.10076147001385e-34
"HSD17B3",167.255060118911,4.47118847797491,0.35783979125491,12.4949449089909,7.95513781661689e-36,6.21101137455862e-34
"KRT17",337.113181543792,2.68596984009076,0.21510618767735,12.4867158359926,8.82207024076027e-36,6.85553552230347e-34
"CDKN2A",576.122591657311,2.18759862568186,0.175709618365304,12.4500789770871,1.39706851832182e-35,1.08057374370387e-33
"SLC45A1",392.188356893071,-2.59153793195147,0.208346162170184,-12.438616123078,1.61273817645073e-35,1.24158336263314e-33
"MYC",3784.00331390644,-1.57929475219263,0.126976566562581,-12.4376866924832,1.6316106431042e-35,1.25029719280837e-33
"MYO1E",670.973327359585,2.03087246930102,0.164330307386838,12.3584778827212,4.38378831672271e-35,3.34380019439605e-33
"PRPS2",1084.83504469312,-1.94044740838987,0.157073507417372,-12.353753604252,4.64905738372802e-35,3.52905167390511e-33
"ZNF114",2468.21744098242,-1.8974140586015,0.153594428618462,-12.3534041935518,4.66929867439113e-35,3.52905167390511e-33
"ME3",1042.11352720865,1.872226865008,0.151741169210114,12.3382920716496,5.6338291934023e-35,4.23868821859977e-33
"PYGO1",2473.18779063025,-1.94998198696648,0.158127756391554,-12.3316869312808,6.11529096986646e-35,4.5801038974312e-33
"FREM1",158.044768235689,4.96929208690141,0.403745948599464,12.3079676815066,8.20636547808516e-35,6.11854781050746e-33
"FDXR",2727.30732595944,-1.58586656723892,0.129354438505176,-12.259854285367,1.4876716192535e-34,1.10421258483785e-32
"GLDC",1009.35300868858,1.83192682941485,0.149438430588052,12.2587397512546,1.50827312825605e-34,1.11450610798635e-32
"OSGIN1",1031.8792710161,-2.12526078223728,0.174088746110329,-12.2079159608076,2.82020690201312e-34,2.07466953964983e-32
"ARHGAP40",244.607678043467,7.22152037864545,0.592075601973417,12.1969565281457,3.22659850358554e-34,2.36312647926318e-32
"LOC645354",222.008635014002,-3.45393429809536,0.283569817184882,-12.1801901640451,3.96356630545139e-34,2.87741006525577e-32
"LOC649324",222.008635014002,-3.45393429809536,0.283569817184882,-12.1801901640451,3.96356630545139e-34,2.87741006525577e-32
